"a" "b" "duracao"
"11" "375" 12
"11" "375" 28
"11" "375" 19
"11" "375" 39
"11" "375" 55
"11" "375" 17
"11" "375" 69
"11" "375" 0
"11" "375" 0
"11" "375" 20
"11" "375" 0
"11" "375" 0
"11" "375" 0
"11" "375" 0
"11" "375" 0
"11" "375" 21
"11" "375" 0
"11" "377" 0
"11" "377" 21
"11" "377" 64
"11" "377" 0
"11" "377" 0
"11" "377" 0
"11" "377" 0
"11" "377" 0
"11" "377" 0
"11" "377" 13
"11" "377" 0
"11" "377" 35
"11" "377" 0
"11" "377" 14
"11" "377" 0
"11" "377" 0
"11" "377" 18
"11" "377" 0
"11" "377" 11
"11" "377" 67
"11" "379" 20
"11" "380" 0
"11" "396" 0
"11" "396" 0
"11" "396" 0
"11" "396" 0
"11" "401" 18
"11" "401" 0
"11" "401" 20
"11" "401" 14
"11" "401" 0
"11" "401" 0
"11" "401" 0
"11" "401" 12
"11" "401" 0
"11" "401" 0
"11" "401" 3
"11" "405" 0
"11" "408" 3
"11" "408" 0
"11" "410" 0
"11" "410" 0
"11" "410" 11
"11" "410" 13
"11" "410" 16
"11" "410" 0
"11" "410" 0
"11" "410" 0
"11" "410" 73
"11" "410" 11
"11" "410" 0
"11" "410" 12
"11" "410" 0
"11" "410" 0
"11" "410" 0
"11" "410" 18
"11" "410" 0
"11" "417" 0
"11" "426" 0
"11" "427" 16
"11" "427" 0
"11" "427" 31
"11" "427" 12
"11" "427" 0
"11" "427" 11
"11" "427" 17
"11" "427" 0
"11" "427" 0
"11" "427" 0
"11" "430" 0
"11" "433" 4
"11" "433" 29
"11" "433" 0
"11" "433" 0
"11" "433" 14
"11" "433" 11
"11" "433" 18
"11" "433" 0
"11" "433" 14
"11" "433" 18
"11" "433" 0
"11" "433" 0
"11" "433" 0
"11" "433" 0
"11" "433" 0
"11" "433" 70
"11" "433" 17
"11" "433" 106
"11" "433" 0
"11" "433" 29
"11" "433" 0
"11" "433" 66
"11" "434" 0
"11" "435" 25
"11" "436" 2
"11" "436" 20
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 12
"11" "436" 0
"11" "436" 16
"11" "436" 14
"11" "436" 0
"11" "436" 0
"11" "436" 0
"11" "436" 86
"11" "436" 29
"11" "436" 11
"11" "436" 16
"11" "436" 18
"11" "437" 15
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 15
"11" "437" 0
"11" "437" 51
"11" "437" 0
"11" "437" 12
"11" "437" 50
"11" "437" 0
"11" "437" 17
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 18
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 0
"11" "437" 12
"11" "437" 0
"11" "437" 0
"11" "439" 50
"11" "439" 0
"11" "439" 29
"11" "439" 0
"11" "439" 80
"11" "439" 0
"11" "439" 0
"11" "439" 21
"11" "439" 11
"11" "439" 0
"11" "439" 29
"11" "439" 144
"11" "439" 39
"11" "439" 0
"11" "439" 0
"11" "441" 0
"11" "446" 4
"11" "454" 0
"11" "455" 0
"11" "458" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 18
"11" "460" 16
"11" "460" 13
"11" "460" 13
"11" "460" 0
"11" "460" 12
"11" "460" 0
"11" "460" 63
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 31
"11" "460" 0
"11" "460" 0
"11" "460" 0
"11" "460" 19
"11" "462" 0
"11" "463" 21
"11" "463" 19
"11" "463" 16
"11" "463" 0
"11" "463" 0
"11" "463" 81
"11" "463" 0
"11" "463" 0
"11" "463" 0
"11" "463" 0
"11" "463" 0
"11" "463" 0
"11" "463" 35
"11" "463" 38
"11" "463" 73
"11" "465" 0
"11" "467" 0
"11" "468" 0
"11" "472" 0
"11" "472" 13
"11" "472" 12
"11" "472" 0
"11" "472" 0
"11" "472" 0
"11" "472" 0
"11" "472" 15
"11" "472" 16
"11" "472" 25
"11" "472" 0
"11" "472" 0
"11" "472" 11
"11" "472" 38
"11" "475" 0
"11" "476" 0
"11" "480" 0
"11" "490" 0
"11" "501" 2
"11" "501" 84
"11" "501" 19
"11" "502" 0
"11" "505" 0
"11" "507" 0
"11" "508" 19
"11" "508" 0
"11" "508" 20
"11" "509" 21
"11" "510" 0
"11" "511" 0
"11" "522" 34
"11" "522" 0
"11" "525" 0
"11" "529" 0
"11" "530" 0
"11" "534" 0
"11" "534" 0
"11" "534" 0
"11" "534" 0
"11" "534" 0
"11" "534" 0
"11" "534" 0
"11" "540" 0
"11" "540" 0
"11" "540" 35
"11" "540" 17
"11" "540" 0
"11" "540" 11
"11" "540" 21
"11" "540" 14
"11" "540" 17
"11" "540" 0
"11" "541" 0
"11" "547" 0
"11" "548" 0
"11" "548" 20
"11" "548" 0
"11" "548" 49
"11" "548" 13
"11" "548" 45
"11" "548" 0
"11" "548" 0
"11" "548" 21
"11" "548" 29
"11" "548" 56
"11" "548" 0
"11" "548" 0
"11" "548" 15
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "548" 13
"11" "548" 34
"11" "548" 18
"11" "548" 0
"11" "548" 30
"11" "548" 15
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "548" 30
"11" "548" 2
"11" "548" 20
"11" "548" 25
"11" "548" 0
"11" "548" 26
"11" "548" 0
"11" "548" 0
"11" "548" 13
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "548" 0
"11" "553" 0
"11" "556" 0
"11" "557" 0
"11" "557" 15
"11" "557" 0
"11" "557" 0
"11" "557" 0
"11" "561" 0
"11" "574" 31
"11" "574" 0
"11" "574" 0
"11" "574" 0
"11" "574" 0
"11" "575" 0
"11" "575" 12
"11" "575" 0
"11" "575" 0
"11" "575" 16
"11" "575" 72
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 29
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 90
"11" "575" 0
"11" "575" 17
"11" "575" 30
"11" "575" 0
"11" "575" 32
"11" "575" 39
"11" "575" 17
"11" "575" 17
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 16
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 12
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 20
"11" "575" 0
"11" "575" 40
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 0
"11" "575" 19
"11" "575" 27
"11" "575" 0
"11" "575" 0
"11" "575" 11
"11" "575" 0
"11" "583" 0
"11" "585" 56
"11" "585" 0
"11" "585" 25
"11" "585" 0
"11" "585" 0
"11" "585" 14
"11" "585" 17
"11" "585" 17
"11" "585" 0
"11" "585" 0
"11" "585" 0
"11" "585" 0
"11" "587" 0
"11" "595" 0
"11" "596" 0
"11" "599" 0
"11" "603" 0
"11" "607" 0
"11" "609" 0
"11" "611" 0
"11" "611" 0
"11" "611" 0
"11" "611" 0
"11" "611" 19
"11" "611" 0
"11" "611" 0
"11" "611" 48
"11" "611" 0
"11" "611" 0
"11" "611" 0
"11" "611" 3
"11" "611" 0
"11" "616" 0
"11" "624" 0
"11" "634" 0
"11" "635" 0
"11" "637" 19
"11" "637" 2
"11" "637" 0
"11" "637" 0
"11" "638" 0
"11" "642" 0
"11" "643" 0
"11" "645" 0
"11" "646" 0
"11" "647" 0
"11" "654" 0
"11" "658" 0
"11" "665" 0
"11" "670" 0
"11" "677" 0
"11" "682" 0
"11" "682" 0
"11" "682" 0
"11" "682" 0
"11" "687" 0
"11" "689" 0
"11" "692" 0
"11" "694" 0
"11" "697" 0
"11" "699" 0
"11" "712" 0
"11" "714" 0
"11" "717" 0
"11" "718" 0
"11" "719" 0
"11" "722" 0
"11" "730" 0
"11" "731" 0
"11" "734" 0
"11" "744" 0
"11" "751" 0
"11" "751" 0
"11" "751" 0
"11" "753" 0
"11" "755" 0
"11" "761" 0
"11" "762" 0
"11" "764" 0
"11" "772" 0
"11" "783" 0
"11" "786" 0
"11" "791" 0
"11" "795" 0
"11" "797" 0
"11" "802" 57
"11" "802" 0
"11" "802" 0
"11" "802" 21
"11" "802" 0
"11" "802" 13
"11" "802" 0
"11" "802" 17
"11" "802" 16
"11" "802" 25
"11" "802" 0
"11" "802" 13
"11" "802" 39
"11" "802" 0
"11" "802" 14
"11" "802" 0
"11" "802" 0
"11" "802" 0
"11" "802" 41
"11" "802" 0
"11" "804" 0
"11" "808" 15
"11" "808" 0
"11" "813" 0
"11" "813" 0
"11" "813" 0
"11" "813" 30
"11" "813" 39
"11" "813" 14
"11" "813" 0
"11" "813" 0
"11" "813" 48
"11" "813" 0
"11" "813" 2
"11" "813" 0
"11" "813" 19
"11" "813" 48
"11" "813" 17
"11" "818" 0
"11" "836" 0
"11" "845" 0
"11" "846" 0
"11" "846" 0
"11" "846" 0
"11" "851" 4
"11" "851" 0
"11" "851" 0
"11" "851" 0
"11" "851" 0
"11" "851" 0
"11" "851" 12
"11" "851" 140
"11" "851" 15
"11" "851" 0
"11" "851" 0
"11" "851" 14
"11" "851" 0
"11" "851" 0
"11" "851" 111
"11" "851" 35
"11" "851" 105
"11" "851" 0
"11" "851" 11
"11" "851" 19
"11" "851" 0
"11" "856" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 0
"11" "860" 13
"11" "860" 14
"11" "860" 35
"11" "860" 0
"11" "860" 15
"11" "861" 0
"11" "861" 0
"11" "861" 15
"11" "861" 3
"11" "861" 11
"11" "861" 65
"11" "861" 0
"11" "861" 12
"11" "861" 26
"11" "861" 11
"11" "861" 21
"11" "862" 0
"11" "868" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 32
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 0
"11" "873" 36
"11" "874" 0
"11" "876" 0
"11" "877" 0
"11" "878" 0
"11" "879" 0
"11" "882" 2
"11" "882" 0
"11" "882" 0
"11" "882" 44
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 33
"11" "882" 26
"11" "882" 0
"11" "882" 0
"11" "882" 0
"11" "882" 31
"11" "888" 0
"11" "891" 100
"11" "891" 87
"11" "891" 17
"11" "891" 0
"11" "891" 26
"11" "891" 0
"11" "891" 16
"11" "891" 0
"11" "891" 0
"11" "891" 0
"11" "891" 35
"11" "891" 11
"11" "891" 0
"11" "891" 11
"11" "891" 0
"11" "891" 0
"11" "892" 0
"11" "893" 0
"11" "898" 0
"11" "904" 0
"11" "911" 0
"11" "914" 0
"11" "919" 0
"11" "920" 0
"11" "920" 0
"11" "920" 0
"11" "920" 4
"11" "920" 87
"11" "920" 0
"11" "920" 0
"11" "920" 0
"11" "920" 0
"11" "920" 12
"11" "920" 0
"11" "920" 19
"11" "920" 19
"11" "920" 0
"11" "920" 12
"11" "925" 0
"11" "926" 0
"11" "926" 16
"11" "926" 0
"11" "926" 0
"11" "926" 0
"11" "926" 0
"11" "926" 0
"11" "926" 11
"11" "926" 11
"11" "926" 19
"11" "926" 0
"11" "930" 0
"11" "941" 0
"11" "941" 25
"11" "941" 55
"11" "941" 0
"11" "942" 0
"11" "944" 0
"11" "946" 0
"11" "950" 0
"11" "953" 0
"11" "954" 0
"11" "955" 3
"11" "957" 14
"11" "958" 0
"11" "962" 0
"11" "963" 0
"11" "964" 0
"11" "965" 0
"11" "968" 0
"11" "976" 0
"11" "977" 0
"11" "978" 0
"11" "980" 0
"11" "987" 0
"11" "987" 0
"11" "987" 15
"11" "987" 14
"11" "987" 0
"11" "987" 0
"11" "987" 20
"11" "987" 0
"11" "987" 13
"11" "987" 16
"11" "987" 11
"11" "987" 0
"11" "987" 0
"11" "987" 0
"11" "987" 18
"11" "987" 0
"11" "987" 0
"11" "987" 31
"11" "987" 37
"11" "987" 0
"11" "987" 27
"11" "987" 0
"11" "987" 11
"11" "987" 0
"11" "987" 0
"11" "987" 0
"11" "987" 0
"11" "987" 3
"11" "987" 0
"11" "987" 31
"11" "987" 0
"11" "987" 0
"11" "988" 0
"11" "992" 0
"11" "995" 0
"11" "996" 0
"11" "996" 0
"11" "996" 0
"11" "996" 0
"11" "996" 0
"11" "996" 19
"11" "996" 0
"11" "996" 0
"11" "996" 3
"11" "996" 0
"11" "996" 12
"11" "998" 0
"11" "998" 0
"11" "998" 15
"11" "998" 0
"11" "998" 0
"11" "998" 0
"11" "1003" 13
"11" "1003" 4
"11" "1003" 0
"11" "1003" 0
"11" "1003" 11
"11" "1006" 0
"11" "1014" 0
"11" "1017" 11
"11" "1021" 0
"11" "1027" 0
"11" "1027" 37
"11" "1027" 14
"11" "1027" 0
"11" "1027" 0
"11" "1027" 0
"11" "1027" 4
"11" "1027" 0
"11" "1027" 0
"11" "1027" 0
"11" "1027" 0
"11" "1027" 0
"11" "1027" 32
"11" "1027" 0
"11" "1027" 19
"11" "1027" 18
"11" "1027" 4
"11" "1027" 0
"11" "1027" 13
"11" "1027" 0
"11" "1027" 14
"11" "1030" 19
"11" "1031" 0
"11" "1035" 0
"11" "1039" 0
"11" "1045" 21
"11" "1046" 0
"11" "1046" 0
"11" "1046" 0
"11" "1046" 0
"11" "1046" 18
"11" "1047" 0
"11" "1056" 0
"11" "1056" 0
"11" "1056" 127
"11" "1056" 29
"11" "1056" 13
"11" "1056" 61
"11" "1056" 21
"11" "1056" 0
"11" "1056" 60
"11" "1056" 0
"11" "1056" 82
"11" "1056" 11
"11" "1056" 30
"11" "1056" 18
"11" "1056" 86
"11" "1058" 13
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 11
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 0
"11" "1058" 21
"11" "1058" 0
"11" "1058" 17
"11" "1059" 0
"11" "1060" 0
"11" "1062" 0
"11" "1065" 0
"11" "1070" 0
"11" "1070" 0
"11" "1070" 0
"11" "1070" 89
"11" "1070" 13
"11" "1070" 42
"11" "1070" 19
"11" "1070" 16
"11" "1070" 46
"11" "1070" 72
"11" "1070" 39
"11" "1070" 14
"11" "1070" 0
"11" "1070" 11
"11" "1070" 0
"11" "1070" 0
"11" "1070" 0
"11" "1070" 107
"11" "1072" 0
"11" "1074" 0
"11" "1074" 12
"11" "1074" 0
"11" "1074" 0
"11" "1074" 0
"11" "1074" 49
"11" "1074" 0
"11" "1074" 0
"11" "1074" 42
"11" "1074" 58
"11" "1074" 0
"11" "1074" 0
"11" "1074" 4
"11" "1074" 0
"11" "1074" 0
"11" "1074" 0
"11" "1074" 65
"11" "1074" 0
"11" "1074" 0
"11" "1078" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1081" 0
"11" "1083" 0
"11" "1083" 14
"11" "1083" 0
"11" "1083" 0
"11" "1083" 0
"11" "1083" 0
"11" "1092" 53
"11" "1092" 13
"11" "1092" 25
"11" "1092" 15
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 98
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 3
"11" "1092" 18
"11" "1092" 0
"11" "1092" 4
"11" "1092" 2
"11" "1092" 0
"11" "1092" 0
"11" "1092" 13
"11" "1092" 0
"11" "1092" 19
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1092" 0
"11" "1093" 0
"11" "1093" 0
"11" "1093" 0
"11" "1103" 0
"11" "1104" 3
"11" "1107" 0
"11" "1107" 0
"11" "1107" 0
"11" "1107" 0
"11" "1108" 0
"11" "1109" 0
"11" "1109" 0
"11" "1109" 0
"11" "1109" 33
"11" "1109" 0
"11" "1109" 0
"11" "1109" 0
"11" "1109" 0
"11" "1109" 0
"12" "13" 0
"12" "13" 0
"12" "13" 21
"12" "13" 0
"12" "13" 0
"12" "13" 13
"12" "13" 0
"12" "13" 0
"12" "13" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 15
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 13
"12" "14" 25
"12" "14" 0
"12" "14" 0
"12" "14" 12
"12" "14" 0
"12" "14" 44
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 4
"12" "14" 4
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 18
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 15
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 18
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 11
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "14" 12
"12" "14" 54
"12" "14" 11
"12" "14" 12
"12" "14" 0
"12" "14" 17
"12" "14" 11
"12" "14" 0
"12" "14" 0
"12" "14" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 17
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 39
"12" "15" 0
"12" "15" 22
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 26
"12" "15" 0
"12" "15" 0
"12" "15" 0
"12" "15" 38
"12" "15" 0
"12" "15" 0
"12" "15" 19
"12" "15" 0
"12" "15" 25
"12" "15" 0
"12" "15" 0
"12" "15" 3
"12" "15" 0
"12" "15" 2
"12" "15" 0
"12" "15" 0
"12" "15" 44
"12" "15" 53
"12" "16" 0
"12" "16" 0
"12" "16" 0
"12" "16" 7
"12" "16" 20
"12" "16" 15
"12" "16" 14
"12" "16" 0
"12" "16" 0
"12" "16" 12
"12" "16" 29
"12" "16" 0
"12" "16" 0
"12" "16" 1
"12" "16" 0
"12" "16" 0
"12" "16" 0
"12" "16" 0
"12" "16" 13
"12" "16" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 28
"12" "17" 13
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 3
"12" "17" 16
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 12
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 0
"12" "17" 33
"12" "17" 0
"12" "17" 14
"12" "17" 0
"12" "17" 31
"12" "17" 4
"12" "17" 0
"12" "17" 0
"12" "17" 51
"12" "17" 0
"12" "17" 0
"12" "18" 0
"12" "18" 0
"12" "18" 7
"12" "18" 0
"12" "18" 32
"12" "18" 15
"12" "18" 0
"12" "18" 13
"12" "18" 0
"12" "18" 13
"12" "18" 4
"12" "18" 0
"12" "18" 0
"12" "18" 0
"12" "18" 46
"12" "18" 0
"12" "18" 29
"12" "18" 33
"12" "18" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 19
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 46
"12" "19" 0
"12" "19" 3
"12" "19" 0
"12" "19" 15
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 21
"12" "19" 17
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 31
"12" "19" 0
"12" "19" 18
"12" "19" 20
"12" "19" 97
"12" "19" 40
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "19" 0
"12" "20" 3
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 40
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 0
"12" "20" 18
"12" "20" 0
"12" "20" 17
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 39
"12" "21" 0
"12" "21" 0
"12" "21" 29
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 23
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 15
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 12
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 15
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 51
"12" "21" 16
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 0
"12" "21" 11
"12" "21" 17
"12" "21" 0
"12" "21" 0
"12" "22" 0
"12" "22" 25
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 0
"12" "22" 13
"12" "22" 12
"12" "22" 0
"12" "22" 0
"12" "22" 13
"12" "22" 17
"12" "22" 19
"12" "22" 0
"12" "22" 0
"12" "23" 0
"12" "23" 15
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 1
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 12
"12" "23" 0
"12" "23" 0
"12" "23" 1
"12" "23" 0
"12" "23" 0
"12" "23" 4
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 13
"12" "23" 0
"12" "23" 0
"12" "23" 20
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 9
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "23" 0
"12" "24" 0
"12" "24" 13
"12" "24" 0
"12" "24" 0
"12" "24" 21
"12" "24" 0
"12" "24" 0
"12" "24" 0
"12" "24" 0
"12" "24" 12
"12" "25" 0
"12" "25" 15
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 67
"12" "25" 0
"12" "25" 19
"12" "25" 20
"12" "25" 0
"12" "25" 0
"12" "25" 40
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "25" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 16
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 4
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 28
"12" "26" 0
"12" "26" 23
"12" "26" 0
"12" "26" 14
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 40
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 0
"12" "26" 19
"12" "26" 0
"12" "26" 7
"12" "26" 0
"12" "26" 15
"12" "26" 0
"12" "26" 34
"12" "26" 0
"12" "26" 0
"12" "27" 0
"12" "27" 13
"12" "27" 0
"12" "27" 0
"12" "27" 0
"12" "27" 0
"12" "28" 0
"12" "28" 0
"12" "28" 0
"12" "28" 0
"12" "28" 0
"12" "28" 0
"12" "28" 0
"12" "28" 15
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 30
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 0
"12" "29" 13
"12" "29" 0
"12" "29" 0
"12" "29" 45
"12" "29" 0
"12" "30" 17
"12" "30" 0
"12" "30" 0
"12" "30" 0
"12" "30" 0
"12" "30" 0
"12" "30" 15
"12" "30" 0
"12" "30" 0
"12" "30" 0
"12" "30" 0
"12" "30" 8
"12" "30" 2
"12" "30" 0
"12" "30" 11
"12" "30" 17
"12" "30" 41
"12" "30" 2
"12" "31" 0
"12" "31" 0
"12" "31" 0
"12" "31" 15
"12" "31" 0
"12" "31" 19
"12" "31" 13
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 12
"12" "32" 16
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 19
"12" "32" 41
"12" "32" 0
"12" "32" 0
"12" "32" 0
"12" "32" 3
"12" "32" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 14
"12" "33" 47
"12" "33" 13
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 17
"12" "33" 0
"12" "33" 0
"12" "33" 35
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 19
"12" "33" 24
"12" "33" 1
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 0
"12" "33" 118
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 3
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 0
"12" "34" 20
"12" "34" 0
"12" "34" 0
"12" "34" 16
"12" "34" 2
"12" "34" 0
"12" "34" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 0
"12" "35" 11
"12" "35" 37
"12" "35" 0
"12" "35" 0
"12" "35" 13
